event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
7980499400,TRUE,40:00.0,16.29633077,-19.11624349,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),636352.8517,7885805.171,33S,Central African Summer Time,40:00.0
7980499401,TRUE,41:00.0,16.29287415,-19.11593628,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),635989.4741,7885841.862,33S,Central African Summer Time,41:00.0
7980499402,TRUE,20:00.0,16.29210002,-19.11470133,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),635909.0467,7885979.137,33S,Central African Summer Time,20:00.0
7980499403,TRUE,01:00.0,16.29318441,-19.11429036,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),636023.4594,7886023.777,33S,Central African Summer Time,01:00.0
7980499404,TRUE,00:00.0,16.29325155,-19.11384888,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),636030.8836,7886072.584,33S,Central African Summer Time,00:00.0
7980499405,TRUE,00:00.0,16.29317017,-19.11388143,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),636022.2958,7886069.045,33S,Central African Summer Time,00:00.0
7980499406,TRUE,01:00.0,16.29314575,-19.11384074,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),636019.7602,7886073.567,33S,Central African Summer Time,01:00.0
7980499407,TRUE,20:00.0,16.29316508,-19.11387329,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),636021.767,7886069.95,33S,Central African Summer Time,20:00.0
7980499408,TRUE,01:00.0,16.29291484,-19.11331787,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),635995.8962,7886131.614,33S,Central African Summer Time,01:00.0
7980499409,TRUE,40:00.0,16.29347229,-19.1113505,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),636056.1495,7886348.912,33S,Central African Summer Time,40:00.0
7980499410,TRUE,20:00.0,16.2974528,-19.1061849,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),636479.1416,7886917.496,33S,Central African Summer Time,20:00.0
7980499411,TRUE,21:00.0,16.30509949,-19.08752238,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),637299.0019,7888976.927,33S,Central African Summer Time,21:00.0
7980499412,TRUE,41:00.0,16.30870361,-19.08823853,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),637677.6223,7888894.84,33S,Central African Summer Time,41:00.0
7980499413,TRUE,21:00.0,16.31131083,-19.08841349,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),637951.7987,7888873.426,33S,Central African Summer Time,21:00.0
7980499414,TRUE,40:00.0,16.31810201,-19.07426554,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),638678.118,7890433.844,33S,Central African Summer Time,40:00.0
7980499415,TRUE,01:00.0,16.34434102,-19.06279297,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),641448.8681,7891682.577,33S,Central African Summer Time,01:00.0
7980499416,TRUE,20:00.0,16.34039408,-19.06256104,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),641033.715,7891711.424,33S,Central African Summer Time,20:00.0
7980499417,TRUE,00:00.0,16.33858032,-19.06549276,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),640840.3708,7891388.421,33S,Central African Summer Time,00:00.0
7980499418,TRUE,40:00.0,16.34088949,-19.04992472,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),641096.5365,7893109.519,33S,Central African Summer Time,40:00.0
7980499419,TRUE,20:00.0,16.34310811,-19.05380249,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),641326.7425,7892678.571,33S,Central African Summer Time,20:00.0
7980499420,TRUE,41:00.0,16.34204712,-19.05759277,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),641211.8766,7892259.945,33S,Central African Summer Time,41:00.0
7980499421,TRUE,00:00.0,16.34205221,-19.05760905,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),641212.3984,7892258.14,33S,Central African Summer Time,00:00.0
7980499422,TRUE,01:00.0,16.34132996,-19.05878499,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),641135.3964,7892128.577,33S,Central African Summer Time,01:00.0
7980499423,TRUE,01:00.0,16.33552043,-19.06717326,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),640516.9581,7891204.891,33S,Central African Summer Time,01:00.0
7980499424,TRUE,01:00.0,16.33083089,-19.07987874,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),640012.8021,7889802.498,33S,Central African Summer Time,01:00.0
7980499425,TRUE,41:00.0,16.3165568,-19.08320313,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),638508.0925,7889445.926,33S,Central African Summer Time,41:00.0
7980499426,TRUE,00:00.0,16.30761922,-19.08942871,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),637562.5438,7888763.973,33S,Central African Summer Time,00:00.0
7980499427,TRUE,20:00.0,16.30557251,-19.09092611,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),637345.9636,7888599.86,33S,Central African Summer Time,20:00.0
7980499428,TRUE,40:00.0,16.28764445,-19.11222534,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),635442.3435,7886256.614,33S,Central African Summer Time,40:00.0
7980499429,TRUE,20:00.0,16.28256226,-19.11524251,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634905.2489,7885926.628,33S,Central African Summer Time,20:00.0
7980499430,TRUE,20:00.0,16.28169149,-19.12012329,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634809.6875,7885387.138,33S,Central African Summer Time,20:00.0
7980499431,TRUE,21:00.0,16.27916667,-19.12518921,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634539.9882,7884828.432,33S,Central African Summer Time,21:00.0
7980499432,TRUE,00:00.0,16.27530823,-19.13599447,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634125.3882,7883635.567,33S,Central African Summer Time,00:00.0
7980499433,TRUE,41:00.0,16.27253011,-19.16054484,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),633813.3755,7880920.68,33S,Central African Summer Time,41:00.0
7980499434,TRUE,20:00.0,16.28251444,-19.15460205,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634868.2515,7881570.692,33S,Central African Summer Time,20:00.0
7980499435,TRUE,00:00.0,16.28213094,-19.14557902,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634835.2493,7882569.581,33S,Central African Summer Time,00:00.0
7980499436,TRUE,00:00.0,16.27592875,-19.13310954,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634192.9884,7883954.369,33S,Central African Summer Time,00:00.0
7980499437,TRUE,21:00.0,16.27592061,-19.13169963,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634193.2713,7884110.412,33S,Central African Summer Time,21:00.0
7980499438,TRUE,40:00.0,16.27591858,-19.13170166,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634193.0561,7884110.188,33S,Central African Summer Time,40:00.0
7980499439,TRUE,01:00.0,16.27417908,-19.14396159,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),634000.1887,7882754.704,33S,Central African Summer Time,01:00.0
7980499440,TRUE,21:00.0,16.27391561,-19.14534302,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),633971.3621,7882602.021,33S,Central African Summer Time,21:00.0
7980499441,TRUE,41:00.0,16.26330363,-19.14274902,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),632857.2856,7882897.208,33S,Central African Summer Time,41:00.0
7980499442,TRUE,00:00.0,16.26339315,-19.1438619,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),632865.8106,7882773.976,33S,Central African Summer Time,00:00.0
7980499443,TRUE,20:00.0,16.26339315,-19.14385579,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),632865.8155,7882774.652,33S,Central African Summer Time,20:00.0
7980499444,TRUE,40:00.0,16.26071981,-19.14472249,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),632583.9432,7882680.766,33S,Central African Summer Time,40:00.0
7980499445,TRUE,00:00.0,16.25891317,-19.14489136,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),632393.7886,7882663.447,33S,Central African Summer Time,00:00.0
7980499446,TRUE,20:00.0,16.248349,-19.18177694,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),631253.4659,7878589.276,33S,Central African Summer Time,20:00.0
7980499447,TRUE,40:00.0,16.24677938,-19.18458862,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),631086.1876,7878279.287,33S,Central African Summer Time,40:00.0
7980499448,TRUE,01:00.0,16.24635417,-19.19355876,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),631034.3764,7877286.874,33S,Central African Summer Time,01:00.0
7980499449,TRUE,01:00.0,16.25240885,-19.22629801,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),631644.9463,7873659.019,33S,Central African Summer Time,01:00.0
7980499450,TRUE,00:00.0,16.25508321,-19.25252686,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),631905.1366,7870754.204,33S,Central African Summer Time,00:00.0
7980499451,TRUE,00:00.0,16.2103831,-19.22689412,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),627226.4909,7873624.319,33S,Central African Summer Time,00:00.0
7980499452,TRUE,20:00.0,16.20204976,-19.22015381,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),626355.6038,7874376.342,33S,Central African Summer Time,20:00.0
7980499453,TRUE,01:00.0,16.16477966,-19.15460205,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),622485.9351,7881657.475,33S,Central African Summer Time,01:00.0
7980499454,TRUE,21:00.0,16.12174377,-19.15138143,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),617962.1898,7882043.526,33S,Central African Summer Time,21:00.0
7980499455,TRUE,40:00.0,15.95882263,-19.26753947,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),600757.304,7869291.254,33S,Central African Summer Time,40:00.0
7980499456,TRUE,21:00.0,15.94206848,-19.26295369,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),598999.3314,7869808.367,33S,Central African Summer Time,21:00.0
7980499457,TRUE,21:00.0,15.94033305,-19.27935181,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),598807.1169,7867994.694,33S,Central African Summer Time,21:00.0
7980499458,TRUE,00:00.0,15.9403656,-19.27932739,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),598810.552,7867997.378,33S,Central African Summer Time,00:00.0
7980499459,TRUE,41:00.0,15.93444722,-19.28370768,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),598186.0136,7867516.003,33S,Central African Summer Time,41:00.0
7980499460,TRUE,01:00.0,15.9341095,-19.31334229,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),598132.854,7864236.741,33S,Central African Summer Time,01:00.0
7980499461,TRUE,20:00.0,15.89640299,-19.30051066,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594178.6836,7865677.648,33S,Central African Summer Time,20:00.0
7980499462,TRUE,00:00.0,15.90239461,-19.28279419,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594818.4236,7867634.923,33S,Central African Summer Time,00:00.0
7980499463,TRUE,20:00.0,15.89759115,-19.28343913,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594313.3018,7867566.171,33S,Central African Summer Time,20:00.0
7980499464,TRUE,01:00.0,15.91698201,-19.29555054,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),596343.8219,7866215.237,33S,Central African Summer Time,01:00.0
7980499465,TRUE,41:00.0,15.91700439,-19.29556478,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),596346.1651,7866213.648,33S,Central African Summer Time,41:00.0
7980499466,TRUE,40:00.0,15.91691691,-19.29559937,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),596336.9531,7866209.869,33S,Central African Summer Time,40:00.0
7980499467,TRUE,01:00.0,15.91962992,-19.2969991,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),596621.1962,7866053.462,33S,Central African Summer Time,01:00.0
7980499468,TRUE,21:00.0,15.92661336,-19.30898844,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),597347.87,7864722.78,33S,Central African Summer Time,21:00.0
7980499469,TRUE,41:00.0,15.92620138,-19.26767375,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),597329.0008,7869295.004,33S,Central African Summer Time,41:00.0
7980499470,TRUE,00:00.0,15.9126709,-19.19726359,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),595947.9548,7877094.239,33S,Central African Summer Time,00:00.0
7980499471,TRUE,21:00.0,15.91485291,-19.18104451,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),596186.7826,7878887.859,33S,Central African Summer Time,21:00.0
7980499472,TRUE,40:00.0,15.89637451,-19.20789795,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594228.5684,7875926.326,33S,Central African Summer Time,40:00.0
7980499473,TRUE,40:00.0,15.89499817,-19.21382446,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594080.5044,7875271.237,33S,Central African Summer Time,40:00.0
7980499474,TRUE,40:00.0,15.90092773,-19.21476847,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594703.3083,7875163.556,33S,Central African Summer Time,40:00.0
7980499475,TRUE,41:00.0,15.90091349,-19.21478475,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594701.802,7875161.763,33S,Central African Summer Time,41:00.0
